ensembl_gene_id,hgnc_symbol,mean.CPM,min.CPM,max.CPM,express.in.libs
ENSG00000131042,LILRB2,0.02734205678407553,0,0.4482706837696875,2
ENSG00000131050,BPIFA2,0,0,0,0
ENSG00000131055,COX4I2,0.011884446998913896,0,0.3446489629685029,1
ENSG00000131059,BPIFA3,0,0,0,0
ENSG00000131068,DEFB118,0,0,0,0
ENSG00000131095,GFAP,0.025851944697675013,0,0.7497063962325754,1
ENSG00000131126,TEX101,0.04471765348812479,0,0.8031499541200589,2
ENSG00000131142,CCL25,0,0,0,0
ENSG00000131183,SLC34A1,0.027596958671650205,0,0.8003118014778557,1
ENSG00000131187,F12,0.027605231142741157,0,0.5325411960555738,2
ENSG00000131264,CDX4,0,0,0,0
ENSG00000131355,ADGRE3,0.047537787995655584,0,1.3785958518740116,1
ENSG00000131379,C3orf20,0.031637638778142844,0,0.6167471521700248,2
ENSG00000131409,LRRC4B,0.014823362734386267,0,0.42987751929720186,1
ENSG00000131471,AOC3,0.025462247128647503,0,0.4438481098506318,2
ENSG00000131477,RAMP2,0,0,0,0
ENSG00000131482,G6PC1,0.020746652669982525,0,0.4015749770600294,2
ENSG00000131620,ANO1,0.04447008820315882,0,1.2896325578916055,1
ENSG00000131686,CA6,0.011884446998913896,0,0.3446489629685029,1
ENSG00000131721,RHOXF2,0,0,0,0
ENSG00000131737,KRT34,0,0,0,0
ENSG00000131738,KRT33B,0,0,0,0
ENSG00000131746,TNS4,0.011884446998913896,0,0.3446489629685029,1
ENSG00000131771,PPP1R1B,0,0,0,0
ENSG00000131808,FSHB,0,0,0,0
ENSG00000131864,USP29,0.04448692204050612,0,1.2901207391746774,1
ENSG00000131914,LIN28A,0.051353746796092024,0,1.059381137789467,2
ENSG00000132164,SLC6A11,0.01217679468723525,0,0.35312704592982236,1
ENSG00000132170,PPARG,0,0,0,0
ENSG00000132207,SLX1A,0.015047658874924534,0,0.24683099851777984,4
ENSG00000132259,CNGA4,0,0,0,0
ENSG00000132297,HHLA1,0,0,0,0
ENSG00000132429,POPDC3,0.015286340442607732,0,0.4433038728356243,1
ENSG00000132446,FTHL17,0.007676236251707346,0,0.2226108512995131,1
ENSG00000132464,ENAM,0.042534286356553444,0,1.2334943043400497,1
ENSG00000132465,JCHAIN,0,0,0,0
ENSG00000132481,TRIM47,0.048294677675387844,0,1.4005456525862476,1
ENSG00000132514,CLEC10A,0.021267143178276722,0,0.6167471521700248,1
ENSG00000132517,SLC52A1,0,0,0,0
ENSG00000132518,GUCY2D,0.013798479335825103,0,0.40015590073892787,1
ENSG00000132554,RGS22,0,0,0,0
ENSG00000132623,ANKEF1,0.03653038406170576,0,1.059381137789467,1
ENSG00000132631,SCP2D1,0,0,0,0
ENSG00000132639,SNAP25,0,0,0,0
ENSG00000132671,SSTR4,0,0,0,0
ENSG00000132677,RHBG,0.03258216600265155,0,0.6002338511083918,2
ENSG00000132693,CRP,0,0,0,0
ENSG00000132702,HAPLN2,0.015286340442607732,0,0.4433038728356243,1
ENSG00000132703,APCS,0,0,0,0
ENSG00000132744,ACY3,0,0,0,0
ENSG00000132746,ALDH3B2,0.1875844922428139,0,4.5561786204266355,2
ENSG00000132840,BHMT2,0.0553814130723006,0,1.0650823921111476,2
ENSG00000132854,KANK4,0.09627954187305589,0,2.792106714318621,1
ENSG00000132855,ANGPTL3,0,0,0,0
ENSG00000132911,NMUR2,0.013798479335825103,0,0.40015590073892787,1
ENSG00000132938,MTUS2,0.022185580110520277,0,0.4433038728356243,2
ENSG00000132972,RNF17,0,0,0,0
ENSG00000133020,MYH8,0,0,0,0
ENSG00000133048,CHI3L1,0.05430777503072687,0,1.0339468889055086,2
ENSG00000133055,MYBPH,0.08026393584045373,0,2.3276541393731587,1
ENSG00000133105,RXFP2,0,0,0,0
ENSG00000133107,TRPC4,0,0,0,0
ENSG00000133124,IRS4,0,0,0,0
ENSG00000133135,RNF128,0.015237442320947715,0,0.4418858273074836,1
ENSG00000133216,EPHB2,0.18370507724493812,0,4.786468653117637,2
ENSG00000133488,SEC14L4,0,0,0,0
ENSG00000133665,DYDC2,0.08149484626973037,0,2.1639143479422795,2
ENSG00000133800,LYVE1,0,0,0,0
ENSG00000133878,DUSP26,0,0,0,0
ENSG00000133962,CATSPERB,0.01217679468723525,0,0.35312704592982236,1
ENSG00000133980,VRTN,0,0,0,0
ENSG00000134020,PEBP4,0.025534241225977215,0,0.7404929955533396,1
ENSG00000134028,ADAMDEC1,0,0,0,0
ENSG00000134042,MRO,0.11038783468660082,0,3.201247205911423,1
ENSG00000134061,CD180,0.13425905491828416,0,3.0932007911523853,2
ENSG00000134115,CNTN6,0.028934748022031255,0,0.4389517918999787,2
ENSG00000134121,CHL1,0,0,0,0
ENSG00000134160,TRPM1,0.027645892337895075,0,0.4015749770600294,2
ENSG00000134183,GNAT2,0,0,0,0
ENSG00000134193,REG4,0,0,0,0
ENSG00000134198,TSPAN2,0.03730886806797035,0,1.0819571739711398,1
ENSG00000134200,TSHB,0.03449619833956275,0,1.0003897518473197,1
ENSG00000134201,GSTM5,0.06380142953483017,0,1.8502414565100747,1
ENSG00000134207,SYT6,0,0,0,0
ENSG00000134216,CHIA,0.06266258118575203,0,1.2004677022167836,2
ENSG00000134240,HMGCS2,0,0,0,0
ENSG00000134247,PTGFRN,0.1287513242057585,0,3.201247205911423,2
ENSG00000134249,ADAM30,0,0,0,0
ENSG00000134259,NGF,0.022440216458327965,0,0.6507662772915107,1
ENSG00000134365,CFHR4,0.013798479335825103,0,0.40015590073892787,1
ENSG00000134389,CFHR5,0,0,0,0
ENSG00000134438,RAX,0,0,0,0
ENSG00000134443,GRP,0,0,0,0
ENSG00000134460,IL2RA,0.013754220267579415,0,0.39887238775980305,1
ENSG00000134532,SOX5,0.02031427978483765,0,0.5891141137602918,1
ENSG00000134538,SLCO1B1,0,0,0,0
ENSG00000134545,KLRC1,0.02069771900373765,0,0.6002338511083918,1
ENSG00000134548,SPX,0.030915219570323272,0,0.896541367539375,1
ENSG00000134588,USP26,0,0,0,0
ENSG00000134595,SOX3,0,0,0,0
ENSG00000134640,MTNR1B,0.013847413002069977,0,0.4015749770600294,1
ENSG00000134760,DSG1,0.027596958671650205,0,0.8003118014778557,1
ENSG00000134762,DSC3,0.006899239667912551,0,0.20007795036946394,1
ENSG00000134765,DSC1,0.02672445168466261,0,0.40015590073892787,2
ENSG00000134817,APLNR,0,0,0,0
ENSG00000134873,CLDN10,0.03047488464189543,0,0.8837716546149672,1
ENSG00000134874,DZIP1,0.018654434033985173,0,0.5409785869855699,1
ENSG00000134917,ADAMTS8,0.05733963224168534,0,1.1303081389533007,2
ENSG00000134962,KLB,0.049082764026943504,0,0.9795520469307304,2
ENSG00000135063,ENTREP1,0.0795738996482968,0,1.3400525354195987,2
ENSG00000135074,ADAM19,0.02216771397242094,0,0.3748531981162877,2
ENSG00000135083,CCNJL,0.09306750764015362,0,1.626915693228777,2
ENSG00000135097,MSI1,0,0,0,0
ENSG00000135100,HNF1A,0,0,0,0
ENSG00000135116,HRK,0.023911360159998247,0,0.39887238775980305,2
ENSG00000135175,OCM2,0,0,0,0
ENSG00000135220,UGT2A3,0.02931732659211767,0,0.6507662772915107,2
ENSG00000135298,ADGRB3,0,0,0,0
ENSG00000135312,HTR1B,0.042534286356553444,0,1.2334943043400497,1
ENSG00000135333,EPHA7,0.019488071361263813,0,0.5651540694766504,1
ENSG00000135355,GJA10,0,0,0,0
ENSG00000135413,LACRT,0,0,0,0
ENSG00000135443,KRT85,0,0,0,0
ENSG00000135447,PPP1R1A,0,0,0,0
ENSG00000135547,HEY2,0.0757956524869792,0,1.3015325545830214,2
ENSG00000135569,TAAR5,0.011884446998913896,0,0.3446489629685029,1
ENSG00000135577,NMBR,0.021267143178276722,0,0.6167471521700248,1
ENSG00000135697,BCO1,0.011220108229163982,0,0.32538313864575535,1
ENSG00000135744,AGT,0.025851944697675013,0,0.7497063962325754,1
ENSG00000135747,ZNF670-ZNF695,0,0,0,0
ENSG00000135773,CAPN9,0.03449619833956275,0,1.0003897518473197,1
ENSG00000135824,RGS8,0,0,0,0
ENSG00000135898,GPR55,0,0,0,0
ENSG00000135903,PAX3,0,0,0,0
ENSG00000135917,SLC19A3,0.048707178748941,0,1.4125081837192894,1
ENSG00000135960,EDAR,0.0413954380074753,0,1.2004677022167836,1
ENSG00000136002,ARHGEF4,0.11038783468660082,0,3.201247205911423,1
ENSG00000136014,USP44,0.006899239667912551,0,0.20007795036946394,1
ENSG00000136099,PCDH8,0,0,0,0
ENSG00000136237,RAPGEF5,0,0,0,0
ENSG00000136250,AOAH,0.0413954380074753,0,1.2004677022167836,1
ENSG00000136267,DGKB,0.018363489519157714,0,0.5325411960555738,1
ENSG00000136286,MYO1G,0.00851141374199241,0,0.24683099851777984,1
ENSG00000136297,MMD2,0,0,0,0
ENSG00000136305,CIDEB,0,0,0,0
ENSG00000136327,NKX2-8,0.027022125432571868,0,0.7836416375445843,1
ENSG00000136352,NKX2-1,0,0,0,0
ENSG00000136371,MTHFS,0.02730954205211103,0,0.40015590073892787,2
ENSG00000136404,TM6SF1,0,0,0,0
ENSG00000136457,CHAD,0.021890164320123747,0,0.6348147652835887,1
ENSG00000136487,GH2,0,0,0,0
ENSG00000136488,CSH1,0.006899239667912551,0,0.20007795036946394,2
ENSG00000136546,SCN7A,0.13713698088852935,0,3.9769724457673523,1
ENSG00000136573,BLK,0,0,0,0
ENSG00000136574,GATA4,0.04448692204050612,0,1.2901207391746774,1
ENSG00000136634,IL10,0.015457609785161636,0,0.4482706837696875,1
ENSG00000136694,IL36A,0.013798479335825103,0,0.40015590073892787,1
ENSG00000136695,IL36RN,0,0,0,0
ENSG00000136696,IL36B,0.04596044819080792,0,0.8003118014778557,2
ENSG00000136697,IL1F10,0,0,0,0
ENSG00000136698,CFC1,0,0,0,0
ENSG00000136750,GAD2,0,0,0,0
ENSG00000136834,OR1J1,0.042534286356553444,0,1.2334943043400497,1
ENSG00000136839,OR13C9,0,0,0,0
ENSG00000136848,DAB2IP,0.030572680885215465,0,0.8866077456712486,1
ENSG00000136859,ANGPTL2,0.012925972348837507,0,0.3748531981162877,1
ENSG00000136883,KIF12,0.027596958671650205,0,0.8003118014778557,1
ENSG00000136931,NR5A1,0,0,0,0
ENSG00000136939,OR1L4,0,0,0,0
ENSG00000136944,LMX1B,0.056768322842072234,0,1.2029774895844705,2
ENSG00000136960,ENPP2,0.09957739059797927,0,1.5976235881667216,2
ENSG00000137077,CCL21,0,0,0,0
ENSG00000137078,SIT1,0,0,0,0
ENSG00000137090,DMRT1,0.06380142953483017,0,1.8502414565100747,1
ENSG00000137142,IGFBPL1,0,0,0,0
ENSG00000137204,SLC22A7,0,0,0,0
ENSG00000137225,CAPN11,0.041094650492313145,0,0.6507662772915107,2
ENSG00000137251,TINAG,0,0,0,0
ENSG00000137252,HCRTR2,0,0,0,0
ENSG00000137265,IRF4,0.16979401987628873,0,3.579214525103309,2
ENSG00000137270,GCM1,0,0,0,0
ENSG00000137273,FOXF2,0,0,0,0
ENSG00000137392,CLPS,0.05519391734330041,0,1.6006236029557115,1
ENSG00000137393,RNF144B,0.027896175657568602,0,0.5409785869855699,2
ENSG00000137441,FGFBP2,0,0,0,0
ENSG00000137473,TTC29,0.037351994775685134,0,0.8837716546149672,2
ENSG00000137571,SLCO5A1,0.04488043291665593,0,1.3015325545830214,1
ENSG00000137573,SULF1,0,0,0,0
ENSG00000137634,NXPE4,0,0,0,0
ENSG00000137672,TRPC6,0,0,0,0
ENSG00000137673,MMP7,0.5086376908707255,0,13.668535861279906,2
ENSG00000137674,MMP20,0.010157139892418825,0,0.2945570568801459,1
ENSG00000137675,MMP27,0,0,0,0
ENSG00000137691,CFAP300,0.06976178143778058,0,1.6229357609567099,2
ENSG00000137707,BTG4,0,0,0,0
ENSG00000137709,POU2F3,0.0290359216567728,0,0.4418858273074836,2
ENSG00000137731,FXYD2,0,0,0,0
ENSG00000137745,MMP13,0.09624816487811519,0,2.4120945637552773,2
ENSG00000137757,CASP5,0.06647103674568604,0,1.626915693228777,2
ENSG00000137843,PAK6,0,0,0,0
ENSG00000137869,CYP19A1,0.03672697903831543,0,1.0650823921111476,1
ENSG00000137878,GCOM1,0,0,0,0
ENSG00000137948,BRDT,0.015237442320947715,0,0.4418858273074836,1
ENSG00000137968,SLC44A5,0.14845698826561676,0,3.2458715219134198,2
ENSG00000137976,DNASE2B,0.04255706870996205,0,1.2341549925888993,1
ENSG00000138039,LHCGR,0,0,0,0
ENSG00000138068,SULT6B1,0.027694826004139955,0,0.8031499541200589,1
ENSG00000138083,SIX3,0.025119020877300693,0,0.5325411960555738,2
ENSG00000138100,TRIM54,0,0,0,0
ENSG00000138109,CYP2C9,0,0,0,0
ENSG00000138115,CYP2C8,0,0,0,0
ENSG00000138135,CH25H,0.030542549557176394,0,0.4438481098506318,2
ENSG00000138136,LBX1,0,0,0,0
ENSG00000138152,BTBD16,0.11493397590704103,0,2.792106714318621,2
ENSG00000138162,TACC2,0,0,0,0
ENSG00000138172,CALHM2,0.038677769303995364,0,0.5891141137602918,2
ENSG00000138207,RBP4,0,0,0,0
ENSG00000138347,MYPN,0.006899239667912551,0,0.20007795036946394,1
ENSG00000138356,AOX1,0.044215434216832744,0,0.7497063962325754,2
ENSG00000138435,CHRNA1,0,0,0,0
ENSG00000138622,HCN4,0,0,0,0
ENSG00000138653,NDST4,0.013798479335825103,0,0.40015590073892787,1
ENSG00000138684,IL21,0,0,0,0
ENSG00000138722,MMRN1,0,0,0,0
ENSG00000138755,CXCL9,0.19407657409525222,0,5.628220648762314,1
ENSG00000138792,ENPEP,0.018654434033985173,0,0.5409785869855699,1
ENSG00000138798,EGF,0,0,0,0
ENSG00000138813,C4orf17,0,0,0,0
ENSG00000138892,TTLL8,0,0,0,0
ENSG00000138944,SHISAL1,0,0,0,0
ENSG00000139132,FGD4,0.023768893997827792,0,0.6892979259370058,1
ENSG00000139144,PIK3C2G,0.006899239667912551,0,0.20007795036946394,1
ENSG00000139151,PLCZ1,0,0,0,0
ENSG00000139155,SLCO1C1,0,0,0,0
ENSG00000139219,COL2A1,0.014823362734386267,0,0.42987751929720186,1
ENSG00000139220,PPFIA2,0,0,0,0
ENSG00000139223,ANP32D,0.006536245132932125,0,0.18955110885503168,1
ENSG00000139263,LRIG3,0.05677968132715765,0,1.2047249311800883,2
ENSG00000139287,TPH2,0.07691651974559922,0,1.8007015533251756,2
ENSG00000139292,LGR5,0,0,0,0
ENSG00000139304,PTPRQ,0.01217679468723525,0,0.35312704592982236,1
ENSG00000139329,LUM,0.06108163414971384,0,0.8876962197012636,2
ENSG00000139330,KERA,0.018654434033985173,0,0.5409785869855699,1
ENSG00000139352,ASCL1,0,0,0,0
ENSG00000139515,PDX1,0,0,0,0
ENSG00000139572,GPR84,0,0,0,0
ENSG00000139574,NPFF,0,0,0,0
ENSG00000139648,KRT71,0,0,0,0
ENSG00000139656,SMIM2,0.04770653853255206,0,0.7943755036837178,2
ENSG00000139767,SRRM4,0.04086683369793651,0,0.8597550385944037,2
ENSG00000139780,METTL21C,0,0,0,0
ENSG00000139797,RNF113B,0,0,0,0
ENSG00000139800,ZIC5,0,0,0,0
ENSG00000139865,TTC6,0.018654434033985173,0,0.5409785869855699,1
ENSG00000139874,SSTR1,0,0,0,0
ENSG00000139910,NOVA1,0,0,0,0
ENSG00000139914,FITM1,0.033074898629175384,0,0.6584276878499681,2
ENSG00000139915,MDGA2,0.06363953835366286,0,1.6229357609567099,2
ENSG00000139973,SYT16,0,0,0,0
ENSG00000140067,FAM181A,0,0,0,0
ENSG00000140093,SERPINA10,0,0,0,0
ENSG00000140107,SLC25A47,0.07403452225527843,0,1.1130542564975656,2
ENSG00000140274,DUOXA2,0.2527170185363257,0,6.432252170014073,2
ENSG00000140478,GOLGA6D,0.01112173051012653,0,0.32253018479366935,1
ENSG00000140488,CELF6,0,0,0,0
ENSG00000140505,CYP1A2,0.03342007904077808,0,0.7497063962325754,2
ENSG00000140506,LMAN1L,0.018654434033985173,0,0.5409785869855699,1
ENSG00000140557,ST8SIA2,0,0,0,0
ENSG00000140623,SEPTIN12,0.006899239667912551,0,0.20007795036946394,1
ENSG00000140795,MYLK3,0.023133846036868987,0,0.4482706837696875,2
ENSG00000140798,ABCC12,0,0,0,0
ENSG00000140832,MARVELD3,0.030556523645312417,0,0.6902287763279139,2
ENSG00000140835,CHST4,0.022114552454737414,0,0.4418858273074836,2
ENSG00000140873,ADAMTS18,0.010157139892418825,0,0.2945570568801459,1
ENSG00000140937,CDH11,0.022440216458327965,0,0.6507662772915107,1
ENSG00000140955,ADAD2,0,0,0,0
ENSG00000140968,IRF8,0,0,0,0
ENSG00000141052,MYOCD,0,0,0,0
ENSG00000141086,CTRL,0,0,0,0
ENSG00000141096,DPEP3,0,0,0,0
ENSG00000141161,UNC45B,0.027596958671650205,0,0.8003118014778557,1
ENSG00000141194,OR4D1,0,0,0,0
ENSG00000141200,KIF2B,0,0,0,0
ENSG00000141371,CHCT1,0,0,0,0
ENSG00000141431,ASXL3,0.03258216600265155,0,0.6002338511083918,2
ENSG00000141437,SLC25A52,0.030128469970614948,0,0.4438481098506318,2
ENSG00000141448,GATA6,0,0,0,0
ENSG00000141485,SLC13A5,0.027645892337895075,0,0.4015749770600294,2
ENSG00000141622,ARK2C,0,0,0,0
ENSG00000141639,MAPK4,0.011884446998913896,0,0.3446489629685029,1
ENSG00000141668,CBLN2,0.012925972348837507,0,0.3748531981162877,1
ENSG00000141738,GRB7,0.018654434033985173,0,0.5409785869855699,1
ENSG00000141744,PNMT,0.00851141374199241,0,0.24683099851777984,1
ENSG00000141748,ARL5C,0.006899239667912551,0,0.20007795036946394,1
ENSG00000141750,STAC2,0,0,0,0
ENSG00000141946,ZIM3,0,0,0,0
ENSG00000142025,DMRTC2,0,0,0,0
ENSG00000142149,HUNK,0,0,0,0
ENSG00000142182,DNMT3L,0,0,0,0
ENSG00000142224,IL19,0.011884446998913896,0,0.3446489629685029,1
ENSG00000142273,CBLC,0.02668019261641693,0,0.39887238775980305,2
ENSG00000142303,ADAMTS10,0.027165847775977577,0,0.5409785869855699,2
ENSG00000142319,SLC6A3,0.025462247128647503,0,0.4438481098506318,2
ENSG00000142405,NLRP12,0,0,0,0
ENSG00000142484,TM4SF5,0.0413954380074753,0,1.2004677022167836,1
ENSG00000142511,GPR32,0,0,0,0
ENSG00000142515,KLK3,0,0,0,0
ENSG00000142583,SLC2A5,0.10808850173028747,0,3.134566550178337,1
ENSG00000142619,PADI3,0,0,0,0
ENSG00000142623,PADI1,0.013847413002069977,0,0.4015749770600294,1
ENSG00000142627,EPHA2,0.7753031391769436,0,19.83277752421006,2
ENSG00000142684,ZNF593,0,0,0,0
ENSG00000142698,C1orf94,0,0,0,0
ENSG00000142748,FCN3,0,0,0,0
ENSG00000142789,CELA3A,0.019488071361263813,0,0.5651540694766504,1
ENSG00000143006,DMRTB1,0,0,0,0
ENSG00000143105,KCNA10,0.010157139892418825,0,0.2945570568801459,1
ENSG00000143107,FNDC7,0.03347779676837145,0,0.5409785869855699,2
ENSG00000143125,PROK1,0.018363489519157714,0,0.5325411960555738,1
ENSG00000143171,RXRG,0,0,0,0
ENSG00000143185,XCL2,0.022440216458327965,0,0.6507662772915107,1
ENSG00000143278,F13B,0,0,0,0
ENSG00000143297,FCRL5,0.03366032468749195,0,0.9761494159372661,1
ENSG00000143340,FAM163A,0,0,0,0
ENSG00000143341,HMCN1,0.02672445168466261,0,0.40015590073892787,2
ENSG00000143355,LHX9,0.04108838812157163,0,1.1915632555255766,1
ENSG00000143365,RORC,0.018654434033985173,0,0.5409785869855699,1
ENSG00000143469,SYT14,0.06209315701121294,0,1.8007015533251756,1
ENSG00000143520,FLG2,0,0,0,0
ENSG00000143536,CRNN,0,0,0,0
ENSG00000143556,S100A7,0.03472551368221152,0,0.5651540694766504,2
ENSG00000143603,KCNN3,0.01702282748398482,0,0.4936619970355597,1
ENSG00000143627,PKLR,0.014823362734386267,0,0.42987751929720186,1
ENSG00000143631,FLG,0.1897147574410725,0,5.501727965791102,1
ENSG00000143768,LEFTY2,0.007568134343103082,0,0.21947589594998934,1
ENSG00000143921,ABCG8,0,0,0,0
ENSG00000143954,REG3G,0,0,0,0
ENSG00000143994,ABHD1,0.059629601488389854,0,0.9795520469307304,2
ENSG00000144015,TRIM43,0,0,0,0
ENSG00000144031,ANKRD53,0.006899239667912551,0,0.20007795036946394,1
ENSG00000144035,NAT8,0,0,0,0
ENSG00000144057,ST6GAL2,0.007568134343103082,0,0.21947589594998934,1
ENSG00000144063,MALL,0,0,0,0
ENSG00000144119,C1QL2,0,0,0,0
ENSG00000144191,CNGA3,0,0,0,0
ENSG00000144218,AFF3,0,0,0,0
ENSG00000144227,NXPH2,0.006755531358142967,0,0.19591040938614607,1
ENSG00000144229,THSD7B,0.06923706501034992,0,2.007874885300147,1
ENSG00000144230,GPR17,0,0,0,0
ENSG00000144278,GALNT13,0,0,0,0
ENSG00000144285,SCN1A,0,0,0,0
ENSG00000144331,ZNF385B,0,0,0,0
ENSG00000144366,GULP1,0.022114552454737414,0,0.4418858273074836,2
ENSG00000144452,ABCA12,0.04022906256099606,0,0.6014887447922352,2
ENSG00000144460,NYAP2,0.027596958671650205,0,0.8003118014778557,1
ENSG00000144481,TRPM8,0.0405229310204877,0,0.8003118014778557,2
ENSG00000144583,MARCHF4,0.015237442320947715,0,0.4418858273074836,1
ENSG00000144596,GRIP2,0,0,0,0
ENSG00000144619,CNTN4,0.02069771900373765,0,0.6002338511083918,1
ENSG00000144644,GADL1,0.018654434033985173,0,0.5409785869855699,1
ENSG00000144645,OSBPL10,0.006877110133789707,0,0.19943619387990152,1
ENSG00000144649,GASK1A,0,0,0,0
ENSG00000144681,STAC,0,0,0,0
ENSG00000144771,LRTM1,0.04298116644674769,0,0.8031499541200589,2
ENSG00000144824,PHLDB2,0.013847413002069977,0,0.4015749770600294,1
ENSG00000144834,TAGLN3,0,0,0,0
ENSG00000144852,NR1I2,0,0,0,0
ENSG00000144891,AGTR1,0,0,0,0
ENSG00000144893,MED12L,0,0,0,0
ENSG00000144908,ALDH1L1,0.006877110133789707,0,0.19943619387990152,1
ENSG00000144962,SPATA16,0.018654434033985173,0,0.5409785869855699,1
ENSG00000145029,NICN1,0,0,0,0
ENSG00000145087,STXBP5L,0.015457609785161636,0,0.4482706837696875,1
ENSG00000145192,AHSG,0.2682072952177985,0,7.778011561316159,1
ENSG00000145283,SLC10A6,0.019488071361263813,0,0.5651540694766504,1
ENSG00000145309,CABS1,0,0,0,0
ENSG00000145321,GC,0,0,0,0
ENSG00000145335,SNCA,0.013754220267579415,0,0.39887238775980305,1
ENSG00000145337,PYURF,0,0,0,0
ENSG00000145384,FABP2,0,0,0,0
ENSG00000145423,SFRP2,0,0,0,0
ENSG00000145428,RNF175,0.027596958671650205,0,0.8003118014778557,1
ENSG00000145526,CDH18,0,0,0,0
ENSG00000145536,ADAMTS16,0.16150027492614552,0,2.4669886086800994,2
ENSG00000145626,UGT3A1,0.06114536177043093,0,1.7732154913424971,1
ENSG00000145642,SHISAL2B,0,0,0,0
ENSG00000145681,HAPLN1,0.06694911170937302,0,1.4005456525862476,2
ENSG00000145692,BHMT,0.026039725770865073,0,0.5325411960555738,2
ENSG00000145777,TSLP,0,0,0,0
ENSG00000145794,MEGF10,0.19729737732915442,0,4.837952771905041,2
ENSG00000145808,ADAMTS19,0.010157139892418825,0,0.2945570568801459,1
ENSG00000145824,CXCL14,0.03240865430156458,0,0.5409785869855699,2
ENSG00000145826,LECT2,0,0,0,0
ENSG00000145832,SLC25A48,0.02069771900373765,0,0.6002338511083918,1
ENSG00000145839,IL9,0,0,0,0
ENSG00000145861,C1QTNF2,0.021267143178276722,0,0.6167471521700248,1
ENSG00000145863,GABRA6,0.013798479335825103,0,0.40015590073892787,1
ENSG00000145879,SPINK7,0,0,0,0
ENSG00000145888,GLRA1,0.018363489519157714,0,0.5325411960555738,1
ENSG00000145920,CPLX2,0,0,0,0
ENSG00000145934,TENM2,0,0,0,0
ENSG00000146005,PSD2,0,0,0,0
ENSG00000146013,GFRA3,0,0,0,0
ENSG00000146039,SLC17A4,0.06755531358142965,0,1.9591040938614608,1
ENSG00000146047,H2BC1,0,0,0,0
ENSG00000146070,PLA2G7,0,0,0,0
ENSG00000146147,MLIP,0.045051308378208164,0,0.7062540918596447,4
ENSG00000146151,HMGCLL1,0,0,0,0
ENSG00000146166,LGSN,0.01217679468723525,0,0.35312704592982236,1
ENSG00000146215,CRIP3,0.012925972348837507,0,0.3748531981162877,1
ENSG00000146233,CYP39A1,0.037677658779275675,0,0.6507662772915107,2
ENSG00000146250,PRSS35,0,0,0,0
ENSG00000146267,FAXC,0,0,0,0
ENSG00000146276,GABRR1,0.0413954380074753,0,1.2004677022167836,1
ENSG00000146285,SCML4,0.007568134343103082,0,0.21947589594998934,1
ENSG00000146352,CLVS2,0,0,0,0
ENSG00000146360,GPR6,0,0,0,0
ENSG00000146373,RNF217,0.018654434033985173,0,0.5409785869855699,1
ENSG00000146374,RSPO3,0.027596958671650205,0,0.8003118014778557,1
ENSG00000146378,TAAR2,0,0,0,0
ENSG00000146383,TAAR6,0,0,0,0
ENSG00000146385,TAAR8,0,0,0,0
ENSG00000146399,TAAR1,0,0,0,0
ENSG00000146453,PNLDC1,0.027284971650503725,0,0.568653326565095,2
ENSG00000146469,VIP,0,0,0,0
ENSG00000146477,SLC22A3,0.09142465392568627,0,2.6513149638449014,1
ENSG00000146530,VWDE,0,0,0,0
ENSG00000146555,SDK1,0.0381520687102956,0,0.7062540918596447,2
ENSG00000146618,FERD3L,0,0,0,0
ENSG00000146678,IGFBP1,0,0,0,0
ENSG00000146755,TRIM50,0.04108838812157163,0,1.1915632555255766,1
ENSG00000146809,ASB15,0.10587348565146043,0,1.8007015533251756,2
ENSG00000146839,ZAN,0,0,0,0
ENSG00000146857,STRA8,0,0,0,0
ENSG00000146910,CNPY1,0,0,0,0
ENSG00000146926,ASB10,0,0,0,0
ENSG00000146938,NLGN4X,0,0,0,0
ENSG00000146955,RAB19,0,0,0,0
ENSG00000147100,SLC16A2,0,0,0,0
ENSG00000147113,DIPK2B,0.0689923966791255,0,2.0007795036946394,1
ENSG00000147117,ZNF157,0,0,0,0
ENSG00000147138,GPR174,0,0,0,0
ENSG00000147145,LPAR4,0,0,0,0
ENSG00000147160,AWAT2,0.01217679468723525,0,0.35312704592982236,1
ENSG00000147180,ZNF711,0.045712326962843136,0,1.3256574819224507,1
ENSG00000147206,NXF3,0.03449619833956275,0,1.0003897518473197,1
ENSG00000147223,RIPPLY1,0,0,0,0
ENSG00000147234,FRMPD3,0.010157139892418825,0,0.2945570568801459,1
ENSG00000147246,HTR2C,0.07589163634703802,0,2.2008574540641033,1
ENSG00000147256,ARHGAP36,0,0,0,0
ENSG00000147257,GPC3,0.060049872041460464,0,1.2004677022167836,2
ENSG00000147262,GPR119,0,0,0,0
ENSG00000147378,FATE1,0.030610214472457355,0,0.8876962197012636,1
ENSG00000147381,MAGEA4,0,0,0,0
ENSG00000147432,CHRNB3,0.015352472503414693,0,0.4452217025990262,1
ENSG00000147488,ST18,0.10187936287869878,0,2.067893777811017,2
ENSG00000147571,CRH,0,0,0,0
ENSG00000147588,PMP2,0.06209315701121294,0,1.8007015533251756,1
ENSG00000147596,PRDM14,0,0,0,0
ENSG00000147606,SLC26A7,0.015305107236228677,0,0.4438481098506318,1
ENSG00000147613,PSKH2,0,0,0,0
ENSG00000147655,RSPO2,0.030109703176994,0,0.4433038728356243,2
ENSG00000147697,GSDMC,0.12925611653106805,0,2.948115577923117,2
